,code,deck_limit,faction_code,faction_cost,flavor,illustrator,influence_limit,keywords,minimum_deck_size,pack_code,position,quantity,side_code,stripped_text,stripped_title,text,title,type_code,uniqueness,base_link,cost,memory_cost,strength,advancement_cost,agenda_points,trash_cost,faction,name,nrdb_key,num_ratings,ranking,rating,side,torb_id,count,decklists
58,03017,3,haas-bioroid,3,The game has changed.,Liiga Smilshkalne,,Sentry - Bioroid - Destroyer - Tracer,,cac,17,3,corp,"Lose click click: Break up to 2 subroutines on this ice. Only the Runner can use this ability. Subroutine Trash 1 installed program. Subroutine Trash 1 installed program. Subroutine Trace[3]. If successful, do 1 core damage and give the Runner 1 tag.",Ichi 2.0,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] Trash 1 installed program.
[subroutine] Trash 1 installed program.
[subroutine] Trace[3]. If successful, do 1 core damage and give the Runner 1 tag.",Ichi 2.0,ice,False,,8.0,,5.0,,,,haas-bioroid,Ichi 2.0,03017,123,446,1502.0,corp,250,286,173
59,03019,3,haas-bioroid,3,,Daniel Atanasov,,Code Gate - Bioroid - Tracer - AP,,cac,19,3,corp,"Lose click click: Break up to 2 subroutines on this ice. Only the Runner can use this ability. Hosted power counter: Do 1 core damage. Subroutine Trace[2]. If successful, place 1 power counter on this ice. Subroutine End the run.",Viktor 2.0,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
<strong>Hosted power counter:</strong> Do 1 core damage.
[subroutine] Trace[2]. If successful, place 1 power counter on this ice.
[subroutine] End the run.",Viktor 2.0,ice,False,,5.0,,5.0,,,,haas-bioroid,Viktor 2.0,03019,107,617,1394.0,corp,252,406,200
60,03021,3,haas-bioroid,1,,Diana Martinez,,,,cac,21,3,corp,"Awakening Center can host bioroid ice (each piece is installed facedown, ignoring all install costs). Whenever the Runner passes all of the ice protecting this server, you may rez a piece of ice on Awakening Center, lowering the rez cost by 7 credits, to force the Runner to encounter it. Trash that ice after the run is completed.",Awakening Center,"Awakening Center can host <strong>bioroid</strong> ice (each piece is installed facedown, ignoring all install costs).
Whenever the Runner passes all of the ice protecting this server, you may rez a piece of ice on Awakening Center, lowering the rez cost by 7[credit], to force the Runner to encounter it. Trash that ice after the run is completed.",Awakening Center,upgrade,False,,2.0,,,,,3.0,haas-bioroid,Awakening Center,03021,107,802,1277.0,corp,254,83,35
61,03023,3,neutral-corp,0,"Sell the dream-show them how very much they want to be rich, and they'll convince themselves that someday, they will be. How can they revolt against their future selves? -the New Gospel of Wealth",Emilio Rodriguez,,Expansion,,cac,23,3,corp,"click, click: Gain 3 credits.",Gila Hands Arcology,"[click], [click]: Gain 3[credit].",Gila Hands Arcology,agenda,False,,,,,3.0,1.0,,neutral-corp,Gila Hands Arcology,03023,131,537,1445.0,corp,256,446,225
62,03026,3,neutral-corp,0,"The principle behind ice is not to keep everyone out, but to let only some people in. This ice denies entry on all but a select few ports that might change with the time of day or picosecond of connection. If you don't know what port to use, you're not getting in. Period.",Ed Mattinian,,Barrier,,cac,26,3,corp,Subroutine End the run.,Bastion,[subroutine] End the run.,Bastion,ice,False,,4.0,,4.0,,,,neutral-corp,Bastion,03026,128,442,1504.0,corp,259,380,206
63,03027,3,neutral-corp,0,"""Cheap, off-the-shelf data protection. Cheap for them, that is. Not for us."" -Ele ""Smoke"" Scovak",Aaron Firem,,Code Gate,,cac,27,3,corp,"Subroutine The Runner must pay 2 credits, if able. If the Runner cannot pay 2 credits, end the run. Subroutine End the run.",Datapike,"[subroutine] The Runner must pay 2[credit], if able. If the Runner cannot pay 2[credit], end the run.
[subroutine] End the run.",Datapike,ice,False,,4.0,,2.0,,,,neutral-corp,Datapike,03027,112,611,1400.0,corp,260,402,202
64,04014,3,nbn,0,"""The thing about journalism is there's always a better story around the corner. Soon, they smelled blood elsewhere, and the world forgot about me. But I didn't forget."" -The Professor",Mike Nesbitt,,Security,,om,14,3,corp,"When you score Character Assassination, trash 1 resource (cannot be prevented).",Character Assassination,"When you score Character Assassination, trash 1 resource (cannot be prevented).",Character Assassination,agenda,False,,,,,4.0,2.0,,nbn,Character Assassination,04014,96,702,1340.0,corp,302,123,63
65,04015,3,nbn,1,"""It is my job to ensure our creations are the perfect companions and edutainment for tomorrow's consumers.""",JuanManuel Tumburus,,Executive,,om,15,3,corp,click: Draw 2 cards. Remove Jackson Howard from the game: Shuffle up to 3 cards from Archives into R&D.,Jackson Howard,"[click]: Draw 2 cards.
<strong>Remove Jackson Howard from the game:</strong> Shuffle up to 3 cards from Archives into R&D.",Jackson Howard,asset,True,,0.0,,,,,3.0,nbn,Jackson Howard,04015,106,7,2047.0,corp,303,5254,1556
66,04016,3,nbn,3,,Del Borovic,,Double - Gray Ops,,om,16,3,corp,"As additional cost to play this operation, spend click. Trace[2]. If successful, reveal the grip. Trash up to X resources and/or events revealed this way, where X is equal to the amount by which your trace strength exceeded the Runner's link strength. If unsuccessful, take 1 bad publicity.",Invasion of Privacy,"As additional cost to play this operation, spend [click].
Trace[2]. If successful, reveal the grip. Trash up to X resources and/or events revealed this way, where X is equal to the amount by which your trace strength exceeded the Runner's link strength. If unsuccessful, take 1 bad publicity.",Invasion of Privacy,operation,False,,2.0,,,,,,nbn,Invasion of Privacy,04016,99,812,1272.0,corp,304,44,22
67,04017,3,weyland-consortium,0,Pumping water into deep sea thermal vents produced huge amounts of energy. A profitable side effect.,Mike Nesbitt,,Expansion,,om,17,3,corp,"Place 2 agenda counters on Geothermal Fracking when you score it. click, hosted agenda counter: Gain 7 credits and take 1 bad publicity.",Geothermal Fracking,"Place 2 agenda counters on Geothermal Fracking when you score it.
[click], <strong>hosted agenda counter:</strong> Gain 7[credit] and take 1 bad publicity.",Geothermal Fracking,agenda,False,,,,,4.0,2.0,,weyland-consortium,Geothermal Fracking,04017,129,577,1422.0,corp,305,333,147
68,04019,3,neutral-corp,0,Your free trial expired. Upgrade to the full version?,J. Zhang,,,,om,19,3,corp,Purge virus counters.,Cyberdex Trial,Purge virus counters.,Cyberdex Trial,operation,False,,0.0,,,,,,neutral-corp,Cyberdex Trial,04019,101,820,1267.0,corp,307,37,25
69,04020,3,neutral-corp,0,"""The Grim of legend was one of many so-called 'black dog' myths common to Gaelic and English-speaking communities. What's fascinating is that it has propagated to the network, where it lives on as a program that, or so the story goes, hunts for the unwary."" -The Professor",Liiga Smilshkalne,,Sentry - Destroyer - Illicit,,om,20,3,corp,"When you rez Grim, take 1 bad publicity. Subroutine Trash 1 program.",Grim,"When you rez Grim, take 1 bad publicity.
[subroutine] Trash 1 program.",Grim,ice,False,,5.0,,5.0,,,,neutral-corp,Grim,04020,112,505,1465.0,corp,308,287,175
70,04030,3,haas-bioroid,5,,Christina Davis,,Barrier - Bioroid,,st,30,3,corp,Subroutine End the run unless the Runner spends click click. Subroutine End the run unless the Runner pays 3 credits. Subroutine End the run unless the Runner trashes 1 installed program. Subroutine End the run unless the Runner suffers 1 core damage.,Wotan,"[subroutine] End the run unless the Runner spends [click][click].
[subroutine] End the run unless the Runner pays 3[credit].
[subroutine] End the run unless the Runner trashes 1 installed program.
[subroutine] End the run unless the Runner suffers 1 core damage.",Wotan,ice,True,,14.0,,10.0,,,,haas-bioroid,Wotan,04030,110,722,1326.0,corp,318,138,97
71,04031,3,haas-bioroid,3,,Isuardi Therianto,,Black Ops,,st,31,3,corp,"Play only if the Runner installed a resource during their last turn. Trace[2]. If successful, add 1 installed resource to the top of the stack. If unsuccessful, take 1 bad publicity.",Hellion Alpha Test,"Play only if the Runner installed a resource during their last turn.
Trace[2]. If successful, add 1 installed resource to the top of the stack. If unsuccessful, take 1 bad publicity.",Hellion Alpha Test,operation,False,,1.0,,,,,,haas-bioroid,Hellion Alpha Test,04031,96,806,1274.0,corp,319,11,5
72,04032,3,jinteki,0,"""They call it 'retirement'. I call it 'euthanasia'."" -Ken ""Express"" Tenma",Gong Studios,,Initiative,,st,32,3,corp,"When you score Clone Retirement, you may remove 1 bad publicity. When the Runner steals Clone Retirement, the Corp takes 1 bad publicity.",Clone Retirement,"When you score Clone Retirement, you may remove 1 bad publicity.
When the Runner steals Clone Retirement, the Corp takes 1 bad publicity.",Clone Retirement,agenda,False,,,,,2.0,1.0,,jinteki,Clone Retirement,04032,109,595,1411.0,corp,320,211,87
73,04034,3,nbn,1,"He signed for it, hand shaking in anticipation.",Agri Karuniawan,,Double,,st,34,3,corp,"As an additional cost to play this operation, spend click. Place up to 2 advancement tokens on a card that can be advanced.",Shipment from SanSan,"As an additional cost to play this operation, spend [click].
Place up to 2 advancement tokens on a card that can be advanced.",Shipment from SanSan,operation,False,,0.0,,,,,,nbn,Shipment from SanSan,04034,115,312,1599.0,corp,322,291,131
74,04035,3,nbn,3,,Ed Mattinian,,Sentry - Tracer - Illicit,,st,35,3,corp,"When you rez Muckraker, take 1 bad publicity. Subroutine Trace[1]. If successful, give the Runner 1 tag. Subroutine Trace[2]. If successful, give the Runner 1 tag. Subroutine Trace[3]. If successful, give the Runner 1 tag. Subroutine End the run if the Runner is tagged.",Muckraker,"When you rez Muckraker, take 1 bad publicity.
[subroutine] Trace[1]. If successful, give the Runner 1 tag.
[subroutine] Trace[2]. If successful, give the Runner 1 tag.
[subroutine] Trace[3]. If successful, give the Runner 1 tag.
[subroutine] End the run if the Runner is tagged.",Muckraker,ice,False,,5.0,,3.0,,,,nbn,Muckraker,04035,95,759,1301.0,corp,323,60,35
75,04038,3,weyland-consortium,3,,Zefanya Langkan Maega,,,,st,38,3,corp,"Install only in a remote server. The Runner cannot initiate a run on this server. Whenever the Runner makes a successful run on HQ, trash Off the Grid.",Off the Grid,"Install only in a remote server.
The Runner cannot initiate a run on this server.
Whenever the Runner makes a successful run on HQ, trash Off the Grid.",Off the Grid,upgrade,False,,6.0,,,,,0.0,weyland-consortium,Off the Grid,04038,140,448,1501.0,corp,326,176,77
76,04039,3,neutral-corp,0,It was surprisingly easy to make creds…if you didn't care about how you made them.,JuanManuel Tumburus,,,,st,39,3,corp,"When you score Profiteering, take up to 3 bad publicity. Gain 5 credits for each bad publicity taken.",Profiteering,"When you score Profiteering, take up to 3 bad publicity. Gain 5[credit] for each bad publicity taken.",Profiteering,agenda,False,,,,,3.0,1.0,,neutral-corp,Profiteering,04039,143,493,1471.0,corp,327,236,102
77,04040,3,neutral-corp,0,"There are many names for those in the Administration Department. But if you like your job, you just refer to them as ""sir"" and ""ma'am"".",Isuardi Therianto,,Transaction,,st,40,3,corp,Gain 15 credits.,Restructure,Gain 15[credit].,Restructure,operation,False,,10.0,,,,,,neutral-corp,Restructure,04040,125,232,1660.0,corp,328,1178,461
78,04052,3,haas-bioroid,1,"""I'm getting a reading that is…off the charts. No, it crashed the charts. That counts as off, right?""",Gong Studios,,,,mt,52,3,corp,"Look at the top 3 cards of R&D. If any of those cards are operations, you may play them (paying their play cost), ignoring any additional costs. Trash the rest of the unplayed cards you looked at.",Accelerated Diagnostics,"Look at the top 3 cards of R&D. If any of those cards are operations, you may play them (paying their play cost), ignoring any additional costs. Trash the rest of the unplayed cards you looked at.",Accelerated Diagnostics,operation,False,,1.0,,,,,,haas-bioroid,Accelerated Diagnostics,04052,108,39,1914.0,corp,340,179,70
79,04053,3,jinteki,0,,Bruno Balixa,,Security,,mt,53,3,corp,"When you score Unorthodox Predictions, choose sentry, code gate or barrier. Subroutines on ice of the chosen type cannot be broken until the beginning of your next turn.",Unorthodox Predictions,"When you score Unorthodox Predictions, choose <strong>sentry</strong>, <strong>code gate</strong> or <strong>barrier</strong>. Subroutines on ice of the chosen type cannot be broken until the beginning of your next turn.",Unorthodox Predictions,agenda,False,,,,,3.0,1.0,,jinteki,Unorthodox Predictions,04053,107,847,1245.0,corp,341,36,17
80,04055,3,nbn,4,Who watches the watcher? Probably another camera.,Gong Studios,,,,mt,55,3,corp,"When the Runner's turn begins, give them 1 tag unless they pay 1 credit.",City Surveillance,"When the Runner's turn begins, give them 1 tag unless they pay 1[credit].",City Surveillance,asset,False,,5.0,,,,,3.0,nbn,City Surveillance,04055,87,724,1325.0,corp,343,37,18
81,04056,3,nbn,2,,Andreas Zafiratos,,Sentry - Tracer,,mt,56,3,corp,"When the Runner encounters Snoop, reveal all cards in the Runner's grip. Hosted power counter: Reveal all cards in the Runner's grip. Trash 1 of those cards. Subroutine Trace[3]. If successful, place 1 power counter on Snoop.",Snoop,"When the Runner encounters Snoop, reveal all cards in the Runner's grip.
<strong>Hosted power counter:</strong> Reveal all cards in the Runner's grip. Trash 1 of those cards.
[subroutine] Trace[3]. If successful, place 1 power counter on Snoop.",Snoop,ice,False,,6.0,,6.0,,,,nbn,Snoop,04056,103,808,1273.0,corp,344,31,17
82,04058,3,weyland-consortium,2,,Gong Studios,,Gray Ops,,mt,58,3,corp,Play only if the Runner made a run during their last turn. Trash any number of cards from the top of R&D. The Runner trashes an installed program or piece of hardware with an install cost equal to or less than the number of cards you trashed this way.,Power Shutdown,"Play only if the Runner made a run during their last turn.
Trash any number of cards from the top of R&D. The Runner trashes an installed program or piece of hardware with an install cost equal to or less than the number of cards you trashed this way.",Power Shutdown,operation,False,,1.0,,,,,,weyland-consortium,Power Shutdown,04058,116,209,1676.0,corp,346,314,140
83,04059,3,neutral-corp,0,It folds under pressure.,Ed Mattinian,,Barrier,,mt,59,3,corp,"When the Runner fully breaks this ice, trash it. Subroutine End the run.",Paper Wall,"When the Runner fully breaks this ice, trash it.
[subroutine] End the run.",Paper Wall,ice,False,,0.0,,1.0,,,,neutral-corp,Paper Wall,04059,121,563,1429.0,corp,347,82,40
84,04060,3,neutral-corp,0,"""They're the only labor cheaper than clones.""",Akiko F. Minowa,,Double,,mt,60,3,corp,"As an additional cost to play this operation, spend click. Install a non-operation card from Archives or HQ, ignoring the install cost.",Interns,"As an additional cost to play this operation, spend [click].
Install a non-operation card from Archives or HQ, ignoring the install cost.",Interns,operation,False,,0.0,,,,,,neutral-corp,Interns,04060,113,166,1717.0,corp,348,428,237
